slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
webpushr-web-push-notifications,284286,94,60,6,1,1,3.8,6.9.1,1,0,65,21,2157,2713.7,1
db-robotstxt,10199,100,4,9,1,1,4.6,6.9.1,0,0,12,7,1160,65.16,0
category-icon,89466,20,3,10,1,1,4.9.19,6.8.3,0,0,6,2,602,53.86,1
pixel-clusters,2558,100,2,6,1,1,6.4,6.9.1,0,0,11,3,1246,166.67,0
blog-floating-button,74999,100,1,5,1,1,6,6.7.4,0,0,122,78,21760,1618.32,1
comfortable-reading,28661,72,11,10,8,0.125,3,4.9.28,0,0,9,1,131,40.32,0
invisible-recaptcha,857526,86,133,9,5,0.2,4,5.4.18,0,0,58,53,15065,417.63,0
spam-captcha,33643,60,2,14,1,1,3,6.8.3,0,0,333,132,12816,2896.17,0
koalendar-free-booking-widget,7583,100,9,4,1,1,2.5,6.9.1,0,0,2,1,26,12.24,1
bambora-online-checkout,55304,100,1,9,1,1,6.6,6.9.1,0,0,41,24,4253,345.21,0
b-testimonial,4315,0,0,5,1,1,5.5,6.9.1,0,0,244,101,17363,2054.94,1
revive-so,12952,98,22,2,1,1,5.4,6.9.1,0,0,182,145,20186,1589.29,1
ni-woocommerce-product-enquiry,29438,70,6,10,2,0.5,4.7,6.4.7,0,0,29,6,1291,755.82,1
wpvulnerability,523402,100,20,3,1,1,4.7,6.9.1,0.5,1,53,17,15397,1472.38,0
1-click-close-store,1243,0,0,3,3,0.333,4.5,6.0.11,0,0,223,143,48159,5300.91,1
wcboost-variation-swatches,453720,96,5,4,1,1,4.5,6.9.1,0,0,24,13,3040,161.56,0
taxonomy-images,216480,88,40,16,2,0.5,4.4,6.4.7,0,0,40,22,4228,208.42,0
drag-and-drop-multiple-file-upload-contact-form-7,1227904,96,94,7,1,1,3.0.1,6.9.1,0.25,6,24,6,2324,232.02,1
dp-rdfa-breadcrumb-generator,9853,100,4,11,11,0.091,3.0.0,4.1.0,0,0,3,2,431,29.84,0
pdf-thumbnail-generator,19336,86,6,3,1,1,3.0.1,6.9.1,0.5,1,3,1,347,23.16,1
post-block,14906,100,6,4,1,1,4.5,6.9.1,0,0,250,98,15413,12117.66,1
ltl-freight-quotes-globaltranz-edition,5231,100,1,5,1,1,6.4,6.9.1,0,0,149,53,12309,1683.09,1
all-in-one-video-gallery,805791,96,131,8,1,1,6.3,6.9.1,1,0,429,231,77826,7727.26,1
tutor-lms-migration-tool,35401,100,4,6,1,1,5.3,6.8.3,0,0,104,75,12315,782.11,1
piotnetforms,49096,80,19,5,2,0.5,4.7,6.5.7,0,0,218,61,10152,4783.75,1
shopready-elementor-addon,14104,88,13,4,1,1,5.5,6.6.4,0,0,704,556,79977,10126.71,1
disable-xml-rpc-fully,4907,100,1,12,12,0.083,3.5.1,3.6.1,0,0,5,3,90,21.95,0
easyredirect,8910,0,0,18,18,0.056,1,2.2.0,0,0,3,1,40,19.4,0
easy-facebook-likebox,3415162,92,498,11,1,1,3.3,6.9.1,0,0,517,230,72238,10019.6,1
skt-donation,10227,100,1,6,1,1,5.6,6.8.3,0,0,45,22,2253,801.55,1
enhanced-text-widget,848746,98,50,14,1,1,3.6,6.6.4,0,0,127,62,4644,664.62,1
multiple-pages-generator-by-porthas,129152,78,27,7,1,1,5.6,6.9.1,0,0,332,245,34515,3301.94,1
all-in-one-facebook-like-widget,60961,98,7,11,1,1,3,6.8.3,0,0,2,1,334,27.29,1
error-log-viewer-wp,3380,90,8,3,1,1,5.4,6.7.4,0,0,28,9,2894,949.45,1
theme-support,1794,0,0,7,7,0.143,3.0.1,4.9.28,0,0,8,2,336,150.42,0
archive-remote-images,9062,86,3,13,11,0.091,3,4.0.38,0,0,6,2,929,69.92,0
oxygen-mydata,20725,0,0,3,1,1,5.5,6.8.3,0,0,55,15,7619,2120.87,1
blank,5882,0,0,3,1,1,5,6.8.3,0,0,4,3,55,3.04,0
getyourguide-ticketing,1710,0,0,3,3,0.333,3.0.1,6.1.9,0,0,24,18,970,56.38,1
woohoo,5329,0,0,7,5,0.2,4.9.4,5.3.20,0,0,72,28,1529,2215.05,1
woo-ecommerce-tracking-for-google-and-facebook,86829,100,6,10,1,1,5,6.9.1,0,0,282,170,56715,9399.08,1
wp-trending-post-slider-and-widget,146027,84,24,10,1,1,4,6.9.1,0,0,95,30,4424,1234.78,1
easymaintenance,10105,60,1,8,8,0.125,3,4.8.27,0,0,5,2,153,62.43,0
video-conferencing-with-zoom-api,1471700,96,219,9,1,1,5.5.0,6.8.3,0,3,300,115,16744,19411.9,1
auto-tag,101799,82,20,16,13,0.077,3,3.4.2,0,0,13,5,564,44.61,0
rsvpmaker-for-toastmasters,40820,60,2,11,1,1,5,7,0,0,546,102,43444,6218.51,1
duplicate-me,1982,0,0,5,1,1,3.8,6.5.7,0,0,4,3,311,11.82,0
lock-your-updates,6641,100,5,11,10,0.1,3.8,4.1.42,0,0,22,4,1676,161.03,1
ios-images-fixer,58978,92,30,11,1,1,4.0.0,6.5.7,0,0,6,3,503,51.55,0
lws-tools,202643,100,6,3,1,1,5,6.9.1,0,0,241,18,4398,2573.54,1
gf-dynamics-crm,11448,96,19,6,1,1,3.8,6.9.1,0,0,48,20,8246,619.46,1
image-hover-effects-ultimate-visual-composer,288488,92,147,8,1,1,6.2,6.9.1,1,0,430,247,75840,11852.02,1
fetch-spad,4190,0,0,3,1,1,6.2,6.8.3,0,0,206,154,17823,1402.7,0
page-optimize,74581,60,5,6,1,1,5.3,6.9.1,0,0,25,13,3053,139.86,0
restaurant-pickup-delivery-dine-in,3935,98,20,6,3,0.333,3.5,5.9.12,0,0,121,9,2624,672.95,1
wc-usaepay-payment-gateway,5338,0,0,3,1,1,4.4,6.9.1,0,0,19,9,1619,209,0
todays-date,5877,100,5,12,12,0.083,3.0.0,3.6.1,0,0,2,1,15,1.76,0
cfs-options-screens,6789,100,2,11,4,0.25,3.9,5.9.0,0,0,5,2,553,27.17,0
metronet-profile-picture,1022396,92,59,13,1,1,4.6,6.6.4,0,0,28,5,2567,739.63,1
collect-and-deliver-interface-for-woocommerce,18691,100,3,4,1,1,6.2,6.9.1,0,8,512,298,49281,29526.23,1
flowplayer6-video-player,45564,80,6,10,3,0.333,4.2,6.1.9,0,0,14,1,174,755,1
wp-club-manager,129065,94,40,11,1,1,4.9,6.5.7,0,0,561,183,33771,9153.16,1
phone2app,10265,100,1,10,10,0.1,4.1.0,4.1.0,0,0,37,11,516,2321.27,0
bulk-menu-edit,8053,74,3,5,1,1,5,6.7.4,0,0,7,1,170,23.55,1
wc-ukr-shipping,146158,94,54,6,1,1,False,6.9.1,0,0,313,269,16174,2336.53,0
wp-event-manager,951523,82,241,9,1,1,6.5,6.9.1,0,9,318,132,29649,10705.9,1
eu-cookie-notification,7187,100,1,9,1,1,3.0.1,6.7.4,0,0,10,1,203,182.43,0
contests-from-rewards-fuel,55110,88,65,10,1,1,3.0.1,6.4.7,0,0,59,38,2262,1062.57,1
mergado-marketing-pack,36446,72,17,8,1,1,4.5.1,6.9.1,0,0,373,317,25581,2510.61,1
recently-updated-pages,12555,94,3,16,1,1,2.8,6.6.4,0,0,2,1,207,15.42,0
do-you-want-cookies,1473,0,0,6,6,0.167,5.1,5.3.20,0,0,19,6,244,884.5,0
peprodev-ups,4196,0,0,4,1,1,5,6.8.3,0,0,235,47,22852,14383.36,1
simple-buttons-creator,4469,0,0,11,10,0.1,3.9.2,4.2.39,0,0,27,8,491,751.81,1
info,11959,100,1,14,5,0.2,3,5.5.17,0,0,4,1,49,28.71,0
advanced-custom-fields-markdown,5889,60,1,11,9,0.111,4,4.6.30,0,0,78,3,1067,608.11,0
ultimate-noindex-nofollow-tool-ii,59513,62,8,15,2,0.5,2.6.5,6.4.7,0,0,2,1,334,15.9,1
ketchup-shortcodes-pack,36158,0,0,11,1,1,3.5.1,6.7.4,0,0,3,1,178,25.79,1
wpuf-login-redirect,3996,74,3,10,10,0.1,3.3,4.3.34,0,0,2,1,31,2.4,0
aviasalesru-search-widget,10044,80,2,13,10,0.1,3.0.0,4.0.38,0,0,22,5,471,303.11,0
push-notification-for-post-and-buddypress,31049,94,24,6,1,1,6.2,6.9.1,0,2,1587,1404,205173,11909.72,1
lock-pages,17832,80,2,16,7,0.143,3,4.9.28,0,0,11,1,701,99.95,0
what-the-file,581599,98,882,13,1,1,3.1,6.9.1,0,0,7,3,394,21.24,0
wp-speed-of-light,542172,94,88,9,1,1,4.7,6.8.3,0,0,162,63,19105,5268.29,0
mime-types-plus,85349,76,10,10,1,1,4.7,6.9.1,0,0,6,5,918,34.16,0
sellkit,218923,96,157,4,1,1,5.6,6.8.3,0,0,527,341,46707,6431.26,1
wc-multiple-email-recipients,42181,100,10,9,1,1,4,6.5.7,0,0,6,3,342,41.6,0
admail,8463,100,8,2,1,1,5.9,6.7.4,0,0,71,42,4993,782.26,1
divisas-chilenas,2872,0,0,11,11,0.091,4.1.0,4.1.42,0,0,3,1,178,10.41,0
wordfence-login-security,1236838,80,25,6,1,1,4.7,6.7.4,1,0,124,86,9480,1426.27,0
favicon-rotator,289212,86,12,15,1,1,5.4,6.6.4,0,0,19,5,2292,133.46,1
woo-smsapi-pl,2463,0,0,8,4,0.25,4,5.4.18,0,0,421,356,27068,1402.05,0
sidebar-photoblog,44995,80,1,16,15,0.067,2.7,2.9.2,0,0,20,1,446,55.32,0
monetizemore-ads-txt,7919,100,1,8,7,0.143,4.6,4.8.27,0,0,61,4,243,7010.01,0
easy-post-view-counter,10980,80,3,12,10,0.1,2.7,4.1.42,0,0,2,1,65,3.93,0
adthrive-ads,170939,100,3,9,1,1,4.6,6.9.1,0,0,412,87,16560,3438.95,1
wp-fancy-message-box,5053,100,3,12,11,0.091,3.3,4.0.38,0,0,12,1,85,90.7,0
vr-visitas,35453,20,2,17,11,0.091,3.1.0,3.9.40,0,0,2,1,28,1.88,0
delete-multiple-themes,25310,100,10,12,10,0.1,3.0.1,4.1.42,0,0,4,2,182,24.57,0
embed-rentle,14463,100,2,5,1,1,6.7,6.9.1,0,0,26,7,347,705.73,1
woo-giftcards,12344,100,9,7,2,0.5,4.3,6.3.7,0,0,24,11,707,134.53,1
health-endpoint,33504,100,2,5,1,1,3.5,6.7.4,0,0,4,2,83,39.26,0
avalex,20889,100,2,6,1,1,4,6.9.1,0,0,8,4,1080,47.49,1
another-wordpress-classifieds-plugin,774561,92,300,16,1,1,6.2,6.9.1,0,0,964,675,69126,14395.47,1
zerobounce,11286,96,4,8,1,1,4.4,6.7.4,0,0,39,20,2783,1140.4,1
remove-orphan-shortcodes,21928,78,14,12,1,1,3,6.6.4,0,0,2,1,40,2.97,0
api2cart-bridge-connector,4892,0,0,3,1,1,4.5,6.8.3,0,0,13,8,7032,265.74,1
wck-custom-fields-and-custom-post-types-creator,556575,94,97,12,1,1,3.1,6.8.3,0.5,1,418,32,6344,6380.24,1
fakerpress,729953,98,205,11,1,1,5.5,6.8.3,0,0,788,650,143927,12714.25,0
likecoin,64537,100,10,7,1,1,5.3,6.8.3,0,0,140,27,2607,621.04,1
widget-box-lite,14177,0,0,7,2,0.5,4.7,6.3.7,0,0,24,14,2387,165.37,0
debloat,326934,96,41,4,1,1,5,6.9.1,1,0,471,148,27265,3438.19,0
wp-copyright,3830,0,0,8,7,0.143,4.6,4.9.28,0,0,5,1,867,38.27,0
wp-unitpngfix,10794,0,0,17,6,0.167,2,2.6,0,0,5,1,19,6.08,0
eps-super-search,7343,94,10,11,11,0.091,3.0.1,4.1.0,0,0,5,4,276,12.75,0
display-tweets-php,51126,100,14,12,8,0.125,3.5,3.6.1,0,0,19,10,1946,89.79,0
kredeum-nfts,16448,100,4,4,1,1,5,6.7.4,0,0,405,233,58397,13229.03,1
cm-email-blacklist,45482,90,8,13,1,1,5.4.0,6.9.1,0,0,107,16,6046,1375.99,1
wp-zillow-review-slider,14893,100,9,7,1,1,3.0.1,6.9.1,0,0,62,24,5012,968.87,1
smart-app-banner,24974,94,3,13,1,1,4.6,6.4.7,0,0,5,1,500,30.59,1
goftino,97930,74,6,7,1,1,3.6,6.8.3,0,0,6,2,255,72.38,1
seed-social,122297,98,11,9,1,1,4.5,6.6.4,0,0,11,1,601,128.03,1
connect-daily-web-calendar,30237,90,16,10,1,1,5,6.9.1,0,0,66,26,8129,1124.45,1
user-toolkit,3437,100,4,3,1,1,5.9.5,6.6.4,0,0,36,16,1690,841.99,1
buddypress-conditional-field-groups,5469,80,3,10,10,0.1,3.5.1,4.2.0,0,0,9,3,271,10.05,0
pinterest-master,77279,74,18,12,4,0.25,3.5,5.7.14,0,0,25,14,875,461.41,0
minimal-share-buttons,5849,92,9,8,1,1,False,6.8.3,0,0,29,5,756,414.62,1
advanced-spoiler,51217,100,1,16,8,0.125,2.7,2.8.6,0,0,51,2,430,222.62,0
find-function,4593,100,2,10,8,0.125,4.7,4.9.28,0,0,6,3,166,24.51,0
wpzoom-forms,216716,100,2,2,1,1,6,6.9.1,1,0,152,24,5643,1562.98,0
xserver-typesquare-webfonts,1425930,0,0,8,1,1,5.2,6.9.1,0,0,17,11,1922,308.86,1
bigcommerce,118331,78,42,7,1,1,5.2,6.7.4,0,1,1886,1351,206702,18055.69,1
jonradio-private-site,567961,90,79,13,1,1,4.4,6.9.1,0,0,407,83,20271,3716.37,1
image-zoom-in-out,3633,100,1,9,9,0.111,4,4.4.34,0,0,4,1,70,12.17,0
wish-list-for-woocommerce,186073,98,52,9,1,1,6.1,6.9.1,0,0,186,88,15427,1764.66,1
mega-forms,10496,100,11,5,1,1,5,6.8.3,0,0,364,302,43401,3374.38,1
wp-paypal,559523,90,40,11,1,1,5.3,6.9.1,1,0,31,6,3357,268.39,1
bp-verified-member,122213,94,15,6,1,1,5.4,6.8.3,0,0,41,6,2421,621.59,0
mailchimp-top-bar,363677,92,30,11,1,1,4.9,6.9.1,0,0,16,7,1459,126.34,1
kn-social-slide,16454,100,1,14,14,0.071,3.0.1,3.3.2,0,0,42,10,725,596.1,0
archive-posts-sort-customize,17828,98,14,12,10,0.1,4.3,4.3.34,0,0,45,32,2787,262.27,0
featured-video-plus,314895,96,80,13,8,0.125,3.7,4.7.31,0,1,48,12,3365,281.92,0
advanced-excerpt,1541451,86,101,18,2,0.5,3.2,6.4.7,0,2,13,6,810,129.66,0
twenty20,416098,80,55,9,1,1,5.9,6.7.4,0,0,32,9,1095,3479.12,1
swiss-toolkit-for-wp,16203,100,1,2,1,1,5.2,6.9.1,0,0,1065,518,56625,9373.77,1
picturefillwp,9567,100,7,12,11,0.091,3.2,3.9.40,0,0,15,12,737,52.79,0
front-editor,25495,100,22,5,1,1,4,6.9.1,0,0,491,283,66797,21010.85,1
header-footer-code,6156,70,2,7,1,1,3,6.8.3,0,0,12,3,177,482.03,1
ruby-help-desk,1771,0,0,8,2,0.5,3.0.1,6.2.8,0,0,59,40,5075,366.46,1
shopperapproved-reviews,2623,0,0,2,1,1,6.6,6.7.4,0,0,66,20,3122,1027.51,1
keon-toolset,1487796,0,0,5,1,1,4.6,6.9.1,0,0,20,8,1459,439.21,0
gf-multi-uploader,4255,0,0,4,1,1,5,6.9.1,0,0,84,6,1768,413.98,1
css-cache-buster,9587,100,1,17,17,0.059,1.2.1,2.7,0,0,3,1,26,17.9,0
wp-web-fonts,11075,0,0,14,14,0.071,3,3.3.2,0,0,5,2,96,147.38,0
link-shortcut,9655,0,0,16,16,0.062,2.7,2.7.1,0,0,15,10,700,279.01,0
bbpress-no-captcha-recaptcha,10964,100,1,11,5,0.2,3,5.4.18,0,0,3,2,229,11.25,0
filterable-photo-gallery-beaver-builder-elementor,6292,80,4,5,1,1,4.6,6.5.7,0,0,36,8,3012,694.28,0
remove-widget-titles,61612,100,27,14,8,0.125,2.6.0,4.8.27,0,0,2,1,32,4.3,0
post-category,5597,100,3,10,9,0.111,2.9,4.5.33,0,0,6,5,679,22.85,0
wp-bible-embed,4807,80,1,12,10,0.1,1.5,4.1.42,0,0,4,2,74841,4514.51,0
wp-minify-fix,73680,80,40,11,8,0.125,2.8,4.3.34,0,0,68,49,11677,543.72,0
juicer,268051,84,28,11,1,1,3,6.8.3,1,0,29,3,623,207.23,1
redirect-redirection,780015,100,376,4,1,1,4.6,6.9.1,0,0,235,96,10446,6490.06,1
disable-blog,208926,94,14,11,1,1,5.9,6.9.1,1,0,23,14,3151,188.69,0
giveasap,94951,92,20,9,1,1,4,6.9.0,0,0,529,269,77597,15249.45,1
master-post-advert,42665,0,0,16,8,0.125,3.2,4.2.39,0,0,7,2,234,107.75,0
meta-tag-manager,1116923,96,79,16,1,1,3.6,6.9.1,0,5,57,27,3230,560.98,1
cyclone-widget,9392,0,0,7,6,0.167,4.6,5.3.20,0,0,32,16,1631,1168.4,0
wp-abstracts-manuscripts-manager,21411,96,36,12,1,1,5,6.8.3,0,1,721,549,106199,15964.28,1
woo-product-category-discount,135797,92,71,10,1,1,6,6.8.3,0,1,43,24,5145,1509.53,1
zoho-mail,334464,76,41,8,1,1,4.8,6.9.1,0,0,8,1,962,132.44,0
uix-shortcodes,42666,100,4,9,1,1,4.2,6.8.3,0,0,419,94,16710,9609.37,1
hide-generator-meta-tag,5701,0,0,14,13,0.077,3.0.0,3.4.2,0,0,2,1,12,1.57,0
memorialday,3107,0,0,5,1,1,4.6,6.9.1,0,0,5,2,96,18.63,1
max-upload-filesize,98135,100,4,6,6,0.167,5.0.4,5.3.20,0,0,3,2,79,4.25,0
soisy-pagamento-rateale,13650,0,0,5,2,0.5,4.9,6.1.9,0,0,27,17,1510,97.49,1
seolat-tool-plus,4356,100,3,6,2,0.5,3.9,6.4.7,0,0,328,107,17896,4671.65,0
wp-hotel-booking,427332,72,66,10,1,1,6,6.9.1,0,0,507,320,39278,7705.38,1
webling,11351,100,3,9,1,1,4.6,6.7.4,0,0,101,64,6331,1579.07,1
varnish-http-purge,2159337,88,26,14,1,1,5,6.9.1,1,0,25,7,5742,1036.46,0
oss-aliyun,34312,96,5,5,1,1,4.6,6.9.1,0,0,367,296,52261,1968.12,1
send-emails-with-mandrill,250066,100,11,7,1,1,3,6.9.1,1,0,137,9,2928,3809.48,1
mykraft-responsive-video-shortcode,3140,100,1,11,3,0.333,3,6.0.11,0,0,9,1,51,32.1,0
green-money-payment-gateway,17024,34,6,7,1,1,False,6.8.3,0,0,100,7,3553,3117.59,1
simple-expires,11694,100,2,15,14,0.071,3.0.3,False,0,0,7,1,254,73.26,0
markdown-on-save,12712,100,2,15,1,1,6,6.5.7,0,0,155,22,5087,348.32,0
productive-forms,7905,0,0,3,1,1,5.4,6.9.1,0,0,239,117,28501,6646.57,0
lazy-load-for-videos,446713,88,105,12,1,1,5.6,6.8.3,0,0,168,38,2408,4002.78,1
